"paragraph","message","polarity_class","polarity_score","emotion"
"আপনাদের নিউজ গুলা পড়লে স্পষ্ট বোঝা যায় ফরেন মালদার পার্টিরা আপনাদের পত্রিকার হোমরা চোমড়া।","","stronglyNegative",-0.9999130010604859,"{""neutral"":0.000133893612655811,""happy"":0.0002904378925450146,""anger/disgust"":0.9996651411056519,""sadness"":0.0027618242893368006,""surprise"":0.0003524281783029437,""fear"":0.000050780854508047923}"
"আপনাদের নিউজ শেষ হয় নাই এখনো","","weaklyNegative",-0.5993502140045166,"{""neutral"":0.06578156352043152,""happy"":0.005753241013735533,""anger/disgust"":0.4458688497543335,""sadness"":0.5362861156463623,""surprise"":0.02529219537973404,""fear"":0.06272806227207184}"
"আপনার আবেগ, বিশ্বাস, আর মানবিকতার কোন বালে*** দাম নাই। ধর্মটাই তাদের কাছে বড়। তারা সবাই ধর্মপ্রান।","","weaklyNegative",-0.5941982269287109,"{""neutral"":0.016727212816476822,""happy"":0.04373360425233841,""anger/disgust"":0.4405791759490967,""sadness"":0.6130366325378418,""surprise"":0.021154729649424553,""fear"":0.019868500530719757}"
"আপনার এই মন্তব্য সঠিক নয়।একজন ঈমানদার মুসলিমের শিক্ষা হচ্ছে অন্যের ধর্মের প্রতি শ্রদ্ধা কার।","","weaklyNegative",-0.4518451929092407,"{""neutral"":0.008290787227451801,""happy"":0.00409854156896472,""anger/disgust"":0.2918316423892975,""sadness"":0.8712473511695862,""surprise"":0.002337300917133689,""fear"":0.004266013856977224}"
"আপনার কাছে এই দেশ ও জাতির ক্ষমা চাওয়া উচিত।।।।","","stronglyPositive",0.9079006910324098,"{""neutral"":0.0012490084627643228,""happy"":0.0007844973588362336,""anger/disgust"":0.6063940525054932,""sadness"":0.5316190123558044,""surprise"":0.002041283994913101,""fear"":0.006344934925436974}"
"আপনার যেমন একটি ধর্ম বিশ্বাস আছে, নাস্তিক দের ও একটি বিশ্বাস আছে, আপনি আপনার ধর্ম প্রচার করতে পারলে, নাস্তিক ও তার বিশ্বাস প্রচার করতে পারবে","","weaklyNegative",-0.5808441400527954,"{""neutral"":0.2873338460922241,""happy"":0.1027737483382225,""anger/disgust"":0.5776140093803406,""sadness"":0.03579297661781311,""surprise"":0.019153369590640068,""fear"":0.005640413612127304}"
"আপনার শিক্ষক সমিতিরা মুন্সীগঞ্জে আসেন","","neutral",-0.19998903274536134,"{""neutral"":0.7074553370475769,""happy"":0.37316271662712097,""anger/disgust"":0.014284854754805565,""sadness"":0.0037692685145884752,""surprise"":0.0018033398082479835,""fear"":0.0008993641822598875}"
"আপনারা ঠিক কবে থামবেন?এতো কুতুকুতু আসে কোত্থেকে?","","weaklyNegative",-0.5994985580444336,"{""neutral"":0.0001149102536146529,""happy"":0.00010939044295810163,""anger/disgust"":0.9997593760490417,""sadness"":0.0021270045544952154,""surprise"":0.001161486841738224,""fear"":0.00002359373502258677}"
"আপনারা তিনি ক্লাসে কি বলেছিলেন তা প্রচার করেন না।","","weaklyNegative",-0.5998849153518677,"{""neutral"":0.0011044923448935151,""happy"":0.0005760884960182011,""anger/disgust"":0.9929354786872864,""sadness"":0.015676431357860565,""surprise"":0.006818301510065794,""fear"":0.0004355462733656168}"
"আপনারা বিশেষ ধর্মের কেউ অপরাধ করলেই তার পিছনে অন্য কিছু খোঁজে পান।","","stronglyNegative",-0.9999065160751343,"{""neutral"":0.0022255703806877136,""happy"":0.00047702601295895875,""anger/disgust"":0.9880437254905701,""sadness"":0.016082027927041054,""surprise"":0.010916364379227161,""fear"":0.0013364009791985154}"
"আপনারা যাই বলেন হৃদয় মন্ডল এর প্রকৃত ঘটনা তুলে ধরার নীতিগত সাহস মিডিয়ার নাই।বরং মিডিয়া তাকে গিনিপিগ বানিয়ে ইসলাম বিদ্বেষ ছড়ানোর হীন প্রচেষ্টায় লিপ্ত।","","stronglyNegative",-0.9998720169067383,"{""neutral"":0.0035536957439035177,""happy"":0.006752117071300745,""anger/disgust"":0.912418007850647,""sadness"":0.3549530506134033,""surprise"":0.009407807141542435,""fear"":0.041213009506464005}"
"আপনারায় সাম্প্রদায়িকতার বিজ বপন করে বেড়ান সব জায়গায়, কথা বললে সব জায়গায় অন্যায়ের বিরুদ্ধে কথা না বলতে পারলে চুপ করে যাবেন, যতক্ষণ না সকল অন্যায় আপনাদের কাছে অন্যায় মনে হবে ততক্ষণ আপনারা মাথায় রাখবেন বর্তমান পরিবেশের জন্য আপনারা দায়ী থাকবেন, হুজুরদের ক্ষেত্রে এক রকম আর হ্দয় মন্ডলের ক্ষেত্রে আরেক রকম, হুজুর আর হ্দয় মন্ডল বাছলে হবে না, কে হিন্দু আর কে মোসলমান তা বাছলে হবে না, কে সঠিক সেটা বেছে নিতে হবে, আজ সেটা পারেন নাই বিধায় দেশের মানুষ আপনাদের কে ঘৃনা করে, আসলে এখনো মানুষ হতে পারেননি।","","stronglyNegative",-0.9991021394729614,"{""neutral"":0.002013126155361533,""happy"":0.006688718684017658,""anger/disgust"":0.9594439268112183,""sadness"":0.20576167106628418,""surprise"":0.005460434593260288,""fear"":0.027745161205530167}"
"আপনি যে মহিলার কথা শুনে নিউজ করেছেন তার সত্যতা কতোটা সেখানে গিয়ে যাচাই করেছেন বদমাইশি করেন।সত্যতা যাচাই না করে নিউজ করে জনগনকে বিভ্রান্ত করছেন।","","weaklyNegative",-0.5996766328811645,"{""neutral"":0.00034120737109333277,""happy"":0.0005174573743715882,""anger/disgust"":0.9976379871368408,""sadness"":0.014745410531759262,""surprise"":0.0017922548577189445,""fear"":0.0007316978881135583}"
"আপনি রোজা রাখলে অন্য কেউ খেতে পারবে না কেন? ধর্ম তাহলে আপনাকে কী উদারতা শেখালো?https://fb.watch/ccbYUoykDB/","","weaklyNegative",-0.5927160024642943,"{""neutral"":0.18869444727897644,""happy"":0.01635439693927765,""anger/disgust"":0.34136614203453064,""sadness"":0.4884050190448761,""surprise"":0.18129731714725494,""fear"":0.04767577722668648}"
"আপনি শিক্ষক নামের কলংক","","stronglyNegative",-0.9998334646224976,"{""neutral"":0.0001790322276065126,""happy"":0.0002976370742544532,""anger/disgust"":0.999661922454834,""sadness"":0.0010233568027615547,""surprise"":0.0002811025478877127,""fear"":0.00001633778629184235}"
"আপনি শিক্ষার্থীদের কি ক্ষমা করবেন? শিক্ষার্থীরা আপনাকে ক্ষমা করছে সেটাই বেশি। ভবিষ্যতে আরেকটু চিন্তা ভাবনা করে কথা বলবেন।বিজ্ঞানের সাথে ধর্মের তুলনা করতে যাবেন না,,,,।","","weaklyNegative",-0.597063422203064,"{""neutral"":0.01553359068930149,""happy"":0.021745996549725533,""anger/disgust"":0.8241621851921082,""sadness"":0.3305642902851105,""surprise"":0.01780378818511963,""fear"":0.03984680026769638}"
"আফসোস এ দেশে মুসলিমরাই আজ বিপদে আছে।বাংলাদেশে হিন্দুরা যে কতো সুবিধা পায় বা উন্নত জীবন কাটায় তা বিশ্বে অন্য কোনো দেশে আছে কিনা সন্দেহ।যে দোষ করবে সে সাজা পাবে।হিন্দু সম্প্রদায়ের কেউ অন্যায় করলে সেটা বলা হয় গুজব বা চক্রান্ত।আর সংখ্যালঘুতা টানা হয়।এতো শান্তিতে থাকার পরেও কিছু হলেই তারা বলে হিন্দুরা ভালো নেই,সংখ্যালঘু।আফসোস!অকৃতজ্ঞ।","","weaklyNegative",-0.5942968368530273,"{""neutral"":0.005161167588084936,""happy"":0.020287519320845604,""anger/disgust"":0.7607411742210388,""sadness"":0.5268568992614746,""surprise"":0.038124311715364456,""fear"":0.20543882250785828}"
"আফসোস ধর্মকে ব্যবহার করে একজন শিক্ষক কে অপমানিত লান্ঞ্চিত এমনকি কারাগারে পাঠানো হলো তার আগে অবশ্যই সুষ্ঠু তদন্ত করে মামলায় যাওয়া উচিত ছিল।","","stronglyNegative",-0.9999211549758911,"{""neutral"":0.006431730929762125,""happy"":0.0076599931344389915,""anger/disgust"":0.6302096247673035,""sadness"":0.6679041981697083,""surprise"":0.01918201707303524,""fear"":0.03540845587849617}"
"আবার ক্লাসে সাম্প্রদায়িক আচরন কইরেন না।ছোট ছোট ছেলেদের সাধারণ বিজ্ঞান পড়ান। ধর্মীয় তর্কযুদ্ধের মধ্যে যাইয়েন না।এটা আপনার কাজ না।","","weaklyNegative",-0.5996147155761719,"{""neutral"":0.004144350066781044,""happy"":0.0051873428747057915,""anger/disgust"":0.8847514390945435,""sadness"":0.2737369239330292,""surprise"":0.009697475470602512,""fear"":0.0294540636241436}"
"আবার হিসু দিয়েই ইশু চাপা","","stronglyNegative",-0.9997909307479859,"{""neutral"":0.011842419393360615,""happy"":0.0026403453666716814,""anger/disgust"":0.9601636528968811,""sadness"":0.0388287752866745,""surprise"":0.013549404218792915,""fear"":0.003750127973034978}"
"আমরা কোন শিক্ষায় শিক্ষিত হচ্ছি?","","neutral",-0.19891138076782228,"{""neutral"":0.019245266914367676,""happy"":0.0025381757877767086,""anger/disgust"":0.2739315927028656,""sadness"":0.8076859712600708,""surprise"":0.015363689512014389,""fear"":0.06480786204338074}"
"আমাদের এলাকায় একজন বিজ্ঞানের টিচার লাগবে😁","","neutral",0.19998438358306886,"{""neutral"":0.9826058149337769,""happy"":0.014124318957328796,""anger/disgust"":0.0010930076241493225,""sadness"":0.004206038545817137,""surprise"":0.0015420353738591075,""fear"":0.00145791529212147}"
"আমাদের দেশের ৯৫% বুদ্ধিজীবী মুসলিম। তারা তাদের জীবনের ৪০-৪৫ বছর শত শত লেখকের শত শত বই পরেছেন কিন্তু মুসলমান হয়েও একটা বছর তাদের কুরআন পড়ার সময় হয়নি।যদি তারা সবাই কুরাআন পড়ত তাহলে দেশে এইসব লেইম ঘটনা নিয়া তাদের কথার ধরন অন্য রকম হতো। দেশ যে রাজনৈতিক, সামাজিক, অর্থনৈতিক অস্থিতিশীল অবস্থা বিরাজমান সেগুলো নিয়া তাদের এত উৎসাহ সহকারে কথা বলতে দেখা যায়না। তারা এই একটা বিচ্ছিন্ন ঘটনা কে কেন্দ্র করে এমন ও কথা বলেছেন যে দেশে আর বিজ্ঞানের শিক্ষক পাওয়া জাবেনা আর বিজ্ঞান চরচা করা যাবেনা, কেউ তাদের লাইফ রিস্ক নিয়া বিজ্ঞান ক্লাস এ যাবেনা ইত্যাদি ইত্যাদি এইটা কি একটা শিক্ষক এর ঘটনা কে কেন্দ্র করে দেশের র লাখ লাখ শিক্ষক কে উস্কানী দেওয়া না যে তোমারা ও ক্লাসে যেও না, তোমাদের সাথেও এমন হবে।","","weaklyNegative",-0.5977425336837768,"{""neutral"":0.011399896815419197,""happy"":0.0314706414937973,""anger/disgust"":0.540355920791626,""sadness"":0.6548988819122314,""surprise"":0.05804458633065224,""fear"":0.4566163718700409}"
"আমাদের ধর্মীয় অনুভূতি দূর্বল থেকে আরও দূর্বল হয়ে যাচ্ছে দিন দিন, জ্ঞানীরা কিছু বলতে গেলেই সবার প্রথমে আহত হয় ধর্মানুভূতি!","","stronglyNegative",-0.9998989820480346,"{""neutral"":0.0025711602065712214,""happy"":0.002427119528874755,""anger/disgust"":0.0505267009139061,""sadness"":0.9836863875389099,""surprise"":0.005266621708869934,""fear"":0.04701542854309082}"
"আমাদের সময় শিক্ষকরা এইধরণের সাম্রদায়িক ইসলামবিদ্বেষশী ছিল না সম্মানের যোগ্য ছিল ! এখন আওয়ামী-ভারতীয় তকমা খেয়ে সবগুলো শিক্ষক নামের অযোগ্য অমানুষ হয়েছে কোমলমতির ছাত্রদের এতো কুমতলব থাকার ক্ষমতা নাই ! ছাত্ররাই সঠিক ছিল ! কুমতলব হলো এই ইসলাম বিদ্বেষী শিক্ষক ! সেটা ছাত্ররা ফাঁস করে দিছে ! বাংলাদেশের অধিকাংশ হিন্দুই ইসলাম বিদ্বেষী ও ভারতীয় মোদির দীক্ষায় , আওয়ামী দীক্ষায় দীক্ষিত ! বাংলাদেশেকে আওয়ামী-ভারতীয় বি-ইসলামীকরণের ব্লুপ্রিন্টের ধারাবাহিকতা মাত্র !","","stronglyNegative",-0.9998615741729736,"{""neutral"":0.0012925589689984918,""happy"":0.005201377440243959,""anger/disgust"":0.9769344925880432,""sadness"":0.1574898660182953,""surprise"":0.005653551779687405,""fear"":0.012187259271740913}"
"আমার কান্না চলে আসছে। কিছুই বলবার নাই।","","weaklyNegative",-0.5849677085876465,"{""neutral"":0.0004757220740430057,""happy"":0.003968249540776014,""anger/disgust"":0.0001754994154907763,""sadness"":0.9985955357551575,""surprise"":0.0005222220788709819,""fear"":0.0034142679069191217}"
"আমার প্রশ্ন হৃদয় মন্ডল কি ইসলাম শিক্ষা ক্লাস করে? না হয় যে কোন ষড়যন্ত্র।","","stronglyNegative",-0.9200269460678101,"{""neutral"":0.030697613954544067,""happy"":0.006256058346480131,""anger/disgust"":0.8897337317466736,""sadness"":0.10449372231960297,""surprise"":0.017990926280617714,""fear"":0.030299682170152664}"
"আমার মনে হয় বাংলাদেশের শিক্ষা ব্যবস্থা থেকে সব কিছু বাদ দিয়ে শুধু ধর্ম শিক্ষা দিস এটাই কাম্য","","stronglyNegative",-0.9788224697113037,"{""neutral"":0.015323317609727383,""happy"":0.017924191430211067,""anger/disgust"":0.8622394800186157,""sadness"":0.2151440531015396,""surprise"":0.004853691440075636,""fear"":0.004005070310086012}"
"আমি আগে আইজ্যাক নিউটনকে বিজ্ঞানী ভাবতাম। পরে একদিন শুনলাম সে নাকি ধর্ম অবমাননা করা ছাড়াই বিজ্ঞান চর্চা করেছে! তখন আমি বুঝতে পারলাম যে নিউটন মূলত কোনো বিজ্ঞানীই না। ধর্মকেই যদি অবমাননা না করলা তাইলে তুমি কোন বালের বিজ্ঞানী হে?শিবলী আহমেদ","","stronglyNegative",-0.9998397111892701,"{""neutral"":0.002451114123687148,""happy"":0.004810263868421316,""anger/disgust"":0.9693635106086731,""sadness"":0.08878946304321289,""surprise"":0.03502460569143295,""fear"":0.009399482980370522}"
"আমি জানতাম ষড়যন্ত্র। আরোও সামনে ভয়ানক দিন আসতেছে।","","stronglyNegative",-0.9985007047653198,"{""neutral"":0.0037105742376297712,""happy"":0.003922031726688147,""anger/disgust"":0.01978057250380516,""sadness"":0.4832689166069031,""surprise"":0.014829001389443874,""fear"":0.9351161122322083}"
"আমি তো তাজ্জব","","weaklyPositive",0.41480176448822026,"{""neutral"":0.0006284653209149837,""happy"":0.0019703253637999296,""anger/disgust"":0.0038267606869339943,""sadness"":0.0015070302179083228,""surprise"":0.9975601434707642,""fear"":0.003836230142042041}"
"আমি প্রধানমন্ত্রী হোলে এই শিক্ষকের অমর্যাদা হোতে দিতাম না কারন আমি ধর্ম কানা নই।","","stronglyNegative",-0.9998948335647583,"{""neutral"":0.050760284066200256,""happy"":0.04018638655543327,""anger/disgust"":0.717401385307312,""sadness"":0.22499224543571472,""surprise"":0.009147359058260918,""fear"":0.007975813932716846}"
"আমি মনে করি হৃদয় মন্ডল কারাগারে নিরাপদে আছে।নিরপেক্ষ বিচারে নির্দোষ প্রমাণ হলে তিনি বেরিয়ে আসলে বরং সেটাই হবে উনার জন্য ভালো উদাহরণ। কোন নাগরিক আইনের উর্ধে নয়।","","neutral",0.19315571784973146,"{""neutral"":0.5499088168144226,""happy"":0.46530768275260925,""anger/disgust"":0.026296310126781464,""sadness"":0.0837552398443222,""surprise"":0.02387162856757641,""fear"":0.054913975298404694}"
"আমি শতভাগ নিশ্চিত বিবিসি বাংলা ভারতের গণমাধ্যম। এই গণমাধ্যম বাংলাদেশের কল্যানের জন্য নয়, বরং ভারতের কল্যানের জন্য।","","neutral",-0.19846203327178957,"{""neutral"":0.0067001585848629475,""happy"":0.008312263526022434,""anger/disgust"":0.9632520079612732,""sadness"":0.0749879702925682,""surprise"":0.006573110818862915,""fear"":0.013927679508924484}"
